id,content,sender,sentTime
28,"최근 삼성의 예시만 봐도, 첨단기술을 다루는 회사에서 안정을 추구했다가 선두가 뒤집어지는 결과를 볼 수 있었습니다. 저희는 타산지석 삼아서 좀더 혁신적이고 아이디어 넘치는 후보자 2를 선택해야한다고 생각합니다!","👶꽁꽁","2024-12-13 16:29:39"
29,"다들 의견 감사해요. 쭉 들어보고 이야기를 나눠볼까요? 피크님은 어떠세요?","🤵고드름","2024-12-13 16:29:47"
30,"저도 후보자1번이 현재 불안정한 회사 내부 상황을 가장 잘 이해하고, 오랫동안 회사를 지켜온 만큼 이해도가 높다는 점에서 안정성은 분명히 검증이 된 후보자라고 생각하지만 조금 걸리는 것이 연령이네요","🤵피크","2024-12-13 16:30:06"
31,"저는 후보자 1번과 2번 중에서 굉장히 갈등하고 있어요. 안정적이고 오랜 시간 검증되어온 선택이라고 했을 때, 단연 회사에 오래 있었던 1번 후보자가 적격이지만,","🤵고드름","2024-12-13 16:31:08"
32,"박사 학위동안 있었던 시간이 밑에 후학들과 같이 공부하면서 리더십도 있을 것 같고, 그 또한 오랜 시간 검증된 게 아닌가 싶어서요. 더불어, 짧은 기간안에 두드러지는 성과도 내고요.","🤵고드름","2024-12-13 16:31:53"
33,"저는 후보자2가 후보자1이 팀장이 되어도 퇴사하는 상황은 아니라고 생각이 되어요. 후보자 2는 후보자1이 팀장이 되어서도 충분히 회사에 기여를 할수 있는 기회는 있을거란 생각이 들어요.&nbsp;","🤵쿵야","2024-12-13 16:32:39"
34,"저는 5년의 기간과 연령이 너무 어려서 타회사로 이직할 가능성을 무시하기가 어려워서 후보자2번도 고민이네요.<div><span style=""font-size: 0.94em;"">덧붙이자면) 분명히 젊은 팀장이 낼 수 있는 시너지가 있고, 추진력도 무시할 수 없어서 저는 조금 더 다른 분들 이야기를 듣고 결정하고 싶습니다!</span><br></div>","🤵피크","2024-12-13 16:32:40"
35,"아 너무 좋은 의견들이네요. 다시 생각하게 됩니다.","🤵고드름","2024-12-13 16:33:05"
36,"또한 회사 내 책임급의 인원들의 나이가 더 많다면, 업무지시가 원활할지 고민이 되는 것은 사실이네요...! 이 부분에 대해서 다들 어떻게 생각하실까요?","🤵피크","2024-12-13 16:33:34"
37,"또한 위의 서문을 보고 있으면 회사의 현재 상황이 무엇을 우선 해야 되는지를 봐야할거 같아요.&nbsp;","🤵쿵야","2024-12-13 16:33:49"
38,"저는 개인적으로 나이가 많다 = 업무지시가 원활하지 않다라고 생각하는건 편견일수도 있다고 생각해요","🤵쿵야","2024-12-13 16:34:17"
39,"좋은 사내 평판을 가진 후보자 1도 분명 괜찮은 후보이지만, 지금은 리더십이 바뀐 상황에서 회사의 발전을 추구하고 뚜렷한 성과를 내야할 시기인 것 같아요","👶꽁꽁","2024-12-13 16:34:19"
40,"나이 어려서&nbsp; 추진력은 좋지만, 그만큼 더 삽질하는 경우도 많이 봤습니다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ","🤵쿵야","2024-12-13 16:35:04"
41,"그럼, 저는 조금 더 근본적인 부분에 대해서 이야기하고 싶어요. 장기적인 안정성을 추구해야 하는 게 현실인데, 그렇다면 어떤 리더를 따르고 싶냐라는 질문으로도 바꿀 수 있을 것 같아요","🤵고드름","2024-12-13 16:35:11"
42,"피크님말씀처럼 후보자 2가 사내평판이 조금 걸리긴하네요.. 나이가 적다고 업무지시가 원활하지 못하다기보다는 평판때문에 조금 무시당할 여지가 있긴해요","👶꽁꽁","2024-12-13 16:35:13"
43,"여러분은 어떤 리더를 따르고 싶나요? 너무 원래 의사결정과 멀어지는 질문이려나요?","🤵고드름","2024-12-13 16:35:38"
44,"쿵야 시니어님 말씀처럼 그런경우도 있지만 아닌경우도 있습니다","👶꽁꽁","2024-12-13 16:35:43"
45,"좋은 의견들 많이 내주셔서 저도 더 고민해볼 지점들이 있네요 확실히","🤵피크","2024-12-13 16:36:20"
46,"쿵야님 말씀처럼 삽질하는 경우도 있지만 이건 나이랑 관계없는 문제인 것 같아요","👶꽁꽁","2024-12-13 16:36:46"
47,"조직이 불안정한 상황에서 성과를 내지못하면 아무리 사람 좋다한들 팀원들을 다 책임지지 못할 수 있습니다","👶꽁꽁","2024-12-13 16:37:15"
48,"그렇다면 오히려 성과를 내는 팀장이 필요한 순간이 아닐까요?","👶꽁꽁","2024-12-13 16:37:31"
49,"<span style=""font-size: 14.56px; white-space-collapse: preserve; background-color: rgb(198, 227, 250);"">그럼 우리 우선 3번은 제거인가요?</span>","🤵쿵야","2024-12-13 16:37:47"
50,"1번과 2번의 선택 지 중에 하나인거죠?","🤵쿵야","2024-12-13 16:38:01"
51,"그 중간 선택지로 3번도 고려 할 수 있을 것 같긴합니다만","👶꽁꽁","2024-12-13 16:38:12"
52,"모두의 최선호 선택지는 아닌 것 같습니다","👶꽁꽁","2024-12-13 16:38:20"
53,"후보자 1과 2로 좁혀지는데,&nbsp;<div><br></div><div>후보자 1: 조직에 있었던 경력이 길어 조직의 불안정을 없애기에 탁월, 단 핵심 성과 여부가 의심됨. 따로 공로가 없음</div><div><br></div><div>후보자 2: 첨단 기술 회사에 걸맞는 성과를 낼 수 있는 팀장. 다만, 나이가 어리고 경력이 부족.</div>","🤵고드름","2024-12-13 16:38:21"
54,"고드름님 정리 감사합니다!","🤵피크","2024-12-13 16:38:28"
55,"저는 후보자 2의 경력부족에는 동의할 수 없습니다","👶꽁꽁","2024-12-13 16:39:02"
56,"후보자 3은 여기서 여러분이 중요하게 생각하는 경력도 후보자 2와 유사하고, 공로가 적어 저는 개인적으로 차라리 후보자 2번을 선택하고 3번은 후보에서 제외할 것 같아요","🤵고드름","2024-12-13 16:39:11"
57,"박사+경력6년이 첨단기술 업계에서 짧은 커리어일까요?","👶꽁꽁","2024-12-13 16:39:53"
58,"저는 조심스럽게 의견 내고 싶은게, 후보자1번이 현재 회사의 사정에서 이사회와 투자자들이 가장 만족할만한 후보자임은 맞는 듯해서<div>타후보자들이 팀장급은 아니어도 그들이 수행할 수 있는 롤을 부여해주는 것으로 후보자1에게서 기대하기 어려운 부분들을 받쳐주는 좋을 것 같은데</div><div>어떠세요?</div>","🤵피크","2024-12-13 16:40:06"
59,"저도 피크님의 의견에 동의해요.<br><br><br>","🤵쿵야","2024-12-13 16:40:26"
60,"현재 상황에서는 제일 설득력 있는 것 같네요. 단순히 팀장 진급을 넘어 모두의 장점을 살릴 수 있는 길로 보여요","🤵고드름","2024-12-13 16:41:11"
61,"후보자 2는 그상황이면 다른 회사 팀장급으로 스카웃 당할 가능성이 있다는 부분도 고려해야합니다.","👶꽁꽁","2024-12-13 16:41:18"
62,"반면 후보자1은 아닐 가능성이 높구요","👶꽁꽁","2024-12-13 16:41:40"
63,"서문 정리 .&nbsp;<br><br>- 회사는 최근 내부 구조조정과 여러 리더십 교체로 내 혼란이 이미 발생함.&nbsp;<br>- 승진의 결정 회의 장기적인 안정성과 미래의 성장을 중요한 의미<br>- 이사회는 안정성과 경험을 중시하며, 회사 내부를 깊이 이해하고 신뢰할 수 있는 후보를 선호함.&nbsp;","🤵쿵야","2024-12-13 16:41:56"
64,"오히려 반대 케이스로 후보자 1에게 조직안정을 롤로 주어도 되지 않을까요?","👶꽁꽁","2024-12-13 16:42:05"
65,"과연 후보자 2는 팀장이 된다면 회사에 많이 공헌하고 떠나지 않을까요라는 새각을 합니다.&nbsp;","🤵쿵야","2024-12-13 16:42:14"
66,"팀장이 되어도 좋은 제의가 온다면 떠날수 있어요","🤵쿵야","2024-12-13 16:42:29"
67,"좋은 대우= 팀장이 아닐수도있다고 봐요","🤵쿵야","2024-12-13 16:42:46"
68,"떠나지 않을 만한 보상체계를 인사팀에 요청해보는 건 어떨까요?","🤵피크","2024-12-13 16:42:54"
69,"팀장보다 높은 대우 받는 팀원도 충분히 많아요","🤵쿵야","2024-12-13 16:42:56"
70,"대표보다 높은 연봉 받는 직원도 많이 봤습니다 ㅎㅎㅎㅎ","🤵쿵야","2024-12-13 16:43:20"
71,"혁신적인 아이디어가 많으니, 그럼 피크님이나 쿵야님 말대로 수상에 따른 인센티브를 높여보는 건 어떨까요?","🤵고드름","2024-12-13 16:43:27"
72,"저도 그게 더 좋은 의견 같습니다.","🤵쿵야","2024-12-13 16:43:41"
73,"단, 후보자 1을 통해 인맥과 경험을 축적시켜 다음 번에 팀장으로 승진시켜도 좋을 것 같아요","🤵고드름","2024-12-13 16:43:45"
74,"그러면, 후보자 1이 가진 장점들을 흡수해 더 좋은 팀장이 차후에 될 것 같아서요","🤵고드름","2024-12-13 16:44:03"
75,"보통 리더를 고를때 추진력있는사람이 정/내부케어를 부로 보는 경우가 많지 않나요?","👶꽁꽁","2024-12-13 16:44:26"
76,"스카웃 우려도 타당한 우려지만, 그 리스크를 버리기 위해 더 높은 리더십을 요구하는 자리에 올리는 게 지금은 성급해보이기도 하네요","🤵고드름","2024-12-13 16:44:42"
77,"꽁꽁님 의견도 맞기는 한데, 그건 상황마다 다른거 같아요~!&nbsp;","🤵쿵야","2024-12-13 16:45:11"
78,"그러면 저희&nbsp;<div><div>- 최종 결정된 선택지:</div><div>- 선택한 이유:</div></div><div><br></div><div>이렇게 정리를 해야할 시간인 것 같습니다!</div>","🤵피크","2024-12-13 16:45:18"
79,"각자 우선 어떤 후보를 미는지 정리해볼까요?","🤵쿵야","2024-12-13 16:45:39"
80,"쿵야 : 후보자 1","🤵쿵야","2024-12-13 16:45:52"
81,"저는 1번 후보자 (대신, 타 후보자들에게 적정한 보상)","🤵피크","2024-12-13 16:45:54"
82,"쿵야 : 후보자 1<br>피크 : 후보자 1<br>","🤵쿵야","2024-12-13 16:46:07"
83,"저는 후보자 2를 후보자 1이 서포트하는 느낌이 좋을 것 같습니다","👶꽁꽁","2024-12-13 16:46:11"
84,"고드름: 후보자 1 (장기적으로 후보자 2를 키우기 위함)","🤵고드름","2024-12-13 16:46:16"
85,"쿵야 : 후보자 1<br>피크 : 후보자 1<br>꽁꽁 : 후모자 2<br>고드름 : 후보자 1","🤵쿵야","2024-12-13 16:46:46"
86,"꽁꽁님의 의견이 다르니깐 조금 더 들어보고 최종적으로 다시 한번 . 더결정할까염?","🤵쿵야","2024-12-13 16:47:20"
87,"아 올려야되네요...","🤵쿵야","2024-12-13 16:47:35"
88,"꽁꽁님, 다수결이 늘 옳은 선택지는 아니지만 우선은 표차가 발생했어요. 혹시, 당장의 이사회 결정에서는 후보자 1을 설득하고, 꽁꽁님 의견을 다른 제도 등으로 보완하면 별로일까요? 어떻게 생각하세요?","🤵고드름","2024-12-13 16:47:37"
89,"*후보자 1로 설득하고","🤵고드름","2024-12-13 16:47:49"
90,"저도 고드름님 의견에 동의해요","🤵쿵야","2024-12-13 16:48:04"
91,"후보자 1을 우선 추천하되 후보자 2를 그에 걸맞는 대우를 주는 형식으로 절충점을 찾는걸로","👶꽁꽁","2024-12-13 16:48:22"
92,"하시는게 어떨까요?","👶꽁꽁","2024-12-13 16:48:24"
93,"시간이 살짝 부족했네요...! 꽁꽁님 최종 결정 감사합니다!","🤵피크","2024-12-13 16:48:31"
94,"지금은 누군가가 혼란을 안정하게 잡아주어야 하는데, 실적이 모든 걸 다 안정화해주지 않을 것 같아 인적 능력이 더 충분한 사람이 지금 필요할 것 같아요","🤵고드름","2024-12-13 16:48:36"
95,"넵, 공감해주셔서 감사합니다","🤵고드름","2024-12-13 16:48:46"
96,"모든의견에 동의하지는 않습니다만 설득의 시간이 부족하네요 ㅠㅠ","👶꽁꽁","2024-12-13 16:49:02"
97,"아니에요. 너무 일리있는 이야기였어요","🤵고드름","2024-12-13 16:49:15"
98,"누군가가 적고 있으려나요","🤵고드름","2024-12-13 16:49:37"
99,"<div style=""font-size: 14.56px; white-space-collapse: preserve; background-color: rgb(198, 227, 250);"">- 최종 결정된 선택지: 후보자 1</div><div style=""font-size: 14.56px; white-space-collapse: preserve; background-color: rgb(198, 227, 250);"">- 선택한 이유: 선택한 이유는 후보자의 오랜 경험이 조직의 안정성을 더할 수 있을거라고 생각함. </div>","🤵쿵야","2024-12-13 16:49:39"
100,"이건가요?","🤵쿵야","2024-12-13 16:49:41"
101,"네, 그렇습니다. 대신, 한 문장 추가하면 좋겠어요","🤵고드름","2024-12-13 16:49:58"
102,"2와의 조화도 들어가면 좋을 것 같긴합니다","👶꽁꽁","2024-12-13 16:50:01"
103,"넵넵","🤵쿵야","2024-12-13 16:50:06"
104,"<div>넵 좋습니다</div>","🤵피크","2024-12-13 16:50:27"
105,"<span style=""font-size: 14.56px; white-space: pre-wrap; background-color: rgb(198, 227, 250);"">후보자 2를 그에 걸맞는 대우를 제공, </span><span style=""caret-color: rgb(255, 255, 255); color: rgb(255, 255, 255); font-size: 14.56px; white-space: pre-wrap; background-color: rgb(33, 138, 255);"">첨단 기술 회사에 걸맞는 성과를 낼 수 있도록 독려 및 성과 인정</span>","🤵고드름","2024-12-13 16:50:34"
106,"아 좋습니다","🤵고드름","2024-12-13 16:50:38"
