id,content,sender,sentTime
27,"그래서 두 후보의 성과 점수 차이가 더 미미하기 때문에 업체1을 선택해야하지 않을까 생각되네요","🤵호잇","2024-12-19 17:06:01"
28,"고객피드백의 경우에도, 2년간 세 프로젝트를 완료했는데 4점인 고객 피드백도 굉장히 높다고 생각합니다.<br>1과 비교했을 때 3개밖에 진행하지 않았는데 성과점수와 고객피드백또한 높은 점수를 얻을 수 있었습니다.","👶프로도","2024-12-19 17:06:03"
29,"보완하고 성장할 수 있는 가능성이 1과 2에 비해 미미하다고 높다고 생각합니다.","👶프로도","2024-12-19 17:06:55"
30,"1의 경우 많은 사람이 리뷰한 만큼 소수의 낮은 점수는 전체 점수에 큰 영향을 주지 않을 수도 있다고 생각해요","🤵음료수","2024-12-19 17:07:06"
31,"호잇님의 의견에 동의해요. 두 기준 모두 미미한 차이를 보인다고 말씀하고 계시니 협업기간이 길다는 장점을 고려해야한다는 생각이 드네요.","🤵화난튜브","2024-12-19 17:07:32"
32,"성장 가능성도 좋은 부분이 맞지만, 검증된 파트너냐?에 대한 부분은 조금 부족하지 않나요?","🤵화난튜브","2024-12-19 17:08:18"
33,"1번을 선택하신다면 낮은 성과점수로부터 올 리스크인 회사재정난, 운영손실 등의 점에 대해서는 어떻게 극복하실지 궁금합니다","👶프로도","2024-12-19 17:08:26"
34,"운영의 효율성이 떨어진다면 장기적으로 봤을때 회사의 위기로 이어질 수 있을것 같습니다","👶프로도","2024-12-19 17:08:54"
35,"협업기간이 길고 완료프로젝트 수, 회사 규모도 크다면 그에 맞게 수상 내역도 다른 업체에 비해 많아야 밸런스가 맞다고 생각합니다","🤵음료수","2024-12-19 17:08:59"
36,"81점이 낮은 성과점수인지에 대한 부분은 잘 모르겠네요.. 하지만 그렇게 친다면 업체2 업체3과는 협업 기간이 짧기 때문에 돟ㅇ일하게 운영의 효율성이 떨어질 수 있지 않을까요?","🤵화난튜브","2024-12-19 17:10:11"
37,"저도 음료수님의 말씀에 동의합니다. 단순히 협업기간이 길다고 해서 선정에 고려한다는 것은 회사의 운영에 있어서 긍정적이진 않은것 같습니다.","👶프로도","2024-12-19 17:10:18"
38,"흠..","🤵호잇","2024-12-19 17:10:43"
39,"업체2 업체3과의 운영 효율성은 왜 높을 것이라 생각하시나요? 맞춰가야할 부분이 많을 것 같은데..","🤵화난튜브","2024-12-19 17:10:50"
40,"협업 기간이 길다는 것은 자사의 프로세스에 대한 이해도가 높다는 것이고 그런 부분에서 효율성이 더 높지 않을까요?","🤵화난튜브","2024-12-19 17:11:20"
41,"평범한 성과를 낸 업체를 선정하는 것은 프로젝트의 효율성을 저해한다고 선정심사 코맨트에 기재되어 있습니다.","👶프로도","2024-12-19 17:11:21"
42,"평범한 성과는 곧 성과점수를 의미하는것 같고요.. 이를 기반으로 드린 말씀입니다","👶프로도","2024-12-19 17:11:40"
43,"제가 업체 3번으로 선택을 바꾸겠습니다","🤵호잇","2024-12-19 17:13:26"
44,"<span style=""font-size: 16.38px; white-space-collapse: preserve; background-color: rgb(198, 227, 250);"">넵 알겠습니다!</span>","🤵화난튜브","2024-12-19 17:13:31"
45,"그러면 3명 동의하에 업체 3번으로 결정할게요! 프로도 화난 튜브 님중 한분이 선택한 이유까지 기입해주시기 바랍니다","🤵호잇","2024-12-19 17:13:53"
46,"프로도님이 해주시는게 좋을 것 같아요!","🤵화난튜브","2024-12-19 17:14:06"
47,"저는 다른 의견이라 선택 이유 결정이 어렵네요,,","🤵화난튜브","2024-12-19 17:14:20"
48,"넵!","👶프로도","2024-12-19 17:15:12"
