id,content,sender,sentTime
21,저는 업체 3이 선정되기에 적합해 보입니다. 업체 1은 완료 프로젝트 수가 달에 두개정도 되는 꼴인데 직원 수가 많아 업무 분담이 된다고 해도 저희 일정에 맞게 정확하게 소화하기는 어려워 보이기도 하고 성과 점수가 낮은 편이 좀 걸리기도 합니다 반면 업체 3는 어느정도 경력도 있고 성과점수도 87점으로 준수해 보이고 저희 쪽 일정에 맞춰 운영되기 적합해 보여서 선택하게 됐습니다.&nbsp;,p20,2024-12-17 09:28:26
22,직원수가 많은게 오히려 업무 분담에 혼선이 있을 수 있겠네요,p19,2024-12-17 09:29:41
23,프로젝트가 어떻게 달에 2개로 계산이 되나요?&nbsp;,p17,2024-12-17 09:29:46
24,엇 계산을 잘못했네요&nbsp;,p20,2024-12-17 09:30:15
25,프로젝트는 회사 설립 이후 현재까지 완료한 플젝 수를 보여주는 것 같네요~,p19,2024-12-17 09:30:54
26,"프로젝트 연간 완료 비율은 1, 3 비슷한 것 같아요",p18,2024-12-17 09:31:01
27,아&nbsp;*완료된 프로젝트 수는 우리 회사와 함께 협업하여 완료된 프로젝트 수 입니다! 라고 하시네요,p18,2024-12-17 09:31:37
28,"제 생각에는 프로젝트와 협업한 기간이 길수록 많은 경험을 했기에, 성과 점수가 한 해의 점수가 아니라, 평균이라서, 12년간 81 정도의 평균이면 낮지 않다 생각해요",p17,2024-12-17 09:32:35
29,안정성 있게 가려면 업체 1이 좋을 것 같지만 전 완료 프로젝트 수에 비해 리뷰수가 많은 업체 3쪽이 더 좋은것 같긴하네욥!,p20,2024-12-17 09:32:36
30,더불어 직원 수도 많구요,p17,2024-12-17 09:32:52
31,"물론, 수상 내역은 없어서 조금 아쉬운 느낌이 있지만, 대형 프로젝트인 만큼 오랫동안 함께 해온 업체와 이번에도 함께 하는게 어떨까요?",p17,2024-12-17 09:33:20
32,저는 도롱님이 말씀하시는 점이 오히려 걸리는데요!,p19,2024-12-17 09:33:30
33,네오님 의견 자세히 들어볼 수 있을까요?,p18,2024-12-17 09:33:54
34,"협업 12년에 540개 리뷰지만, 업체3은 2년밖에 안되는데 리뷰수가 200개 정도 된다는 점에서 리뷰의 개수가 얼마나 신뢰성이 있는지 의문입니다!",p19,2024-12-17 09:34:24
35,리뷰수에 반해 피드백 점수는 1이 높기도 하구요,p19,2024-12-17 09:34:43
36,저도 고객 피드백 점수가 1이 높은 게 이점으로 느껴집니다,p18,2024-12-17 09:36:09
37,"특히 이번 플젝이 고객이 직접 연관되어있다보니 고객이 신뢰할 수 있는 업체가 중요하다고 생각하는데, 가장 잘 보여주는 지표가 협업 기간과 프로젝트 수라고 생각해요!",p19,2024-12-17 09:36:19
38,경쟁력 강화라는 목표에서는 신뢰도가 제일 중요하다고 생각해서,p18,2024-12-17 09:36:37
39,비슷한 의견입니다,p18,2024-12-17 09:36:41
40,직원수는 곧 회사의 규모를 의미하는 지표인데 1이 더 높기도 하구요,p19,2024-12-17 09:37:00
41,"저희 결정까지 얼마 남지 않았는데, 더 하실 말씀 있으시면 마지막 의견 나누고 최종 의견 수합하는 게 어떨까요",p18,2024-12-17 09:37:34
42,다들 어떻게 생각하시나요?,p19,2024-12-17 09:38:11
43,"리뷰와 피드백이 연관이 있는 결과인지는 잘 모르겠는점 한가지와, 연관이 없다고 보았을때는, 좋은 리뷰인지 안좋은 리뷰인지 알 수 없는 부분인 것으로,, 미루어보았을때, 업체 1로 안전하게 선택하는게 좋을 것 같습니다.",p17,2024-12-17 09:38:34
44,저도 동의합니다.&nbsp;,p19,2024-12-17 09:38:48
45,네&nbsp; 저도 동의합니다ㅣ,p20,2024-12-17 09:38:54
46,동의합니다,p18,2024-12-17 09:38:59
47,"<h3><strong>업체 1</strong></h3><ul><li>협업 기간이 12년으로 가장 경험이 많고, 프로젝트 실적도 28개로 검증되었습니다.</li><li>고객 리뷰 수도 많고 피드백 점수(4.6/5.0)가 가장 높아 신뢰도가 높습니다.</li><li>팀 규모도 200명으로 대규모 프로젝트에 적합해 보입니다.</li><li>대형 프로젝트를 안정적으로 수행할 수 있는 역량이 확실합니다.</li></ul>",p18,2024-12-17 09:39:20
48,"그럼 업체 1로 하고, 선택 이유는, ""긴 협업기간과 많은 완료 프로젝트로 인한 높은 신뢰도"" 라고 하면 될까요?",p17,2024-12-17 09:39:34
49,오,p17,2024-12-17 09:39:35
50,GPT로 정리해봤습니다,p18,2024-12-17 09:39:39
51,좋아요 저렇게 보내드립시다!,p17,2024-12-17 09:39:41
52,넵&nbsp;,p20,2024-12-17 09:39:42
53,좋습니당,p19,2024-12-17 09:39:42
54,😊😊😊,p18,2024-12-17 09:39:51
55,대표로 전달 부탁드릴게용~!,p17,2024-12-17 09:40:09
56,넵,p18,2024-12-17 09:40:13
