id,content,sender,sentTime
46,서비스 품질 관련해서도 이제,p12,2024-12-17 20:01:28
47,리뷰수가 적기에 그만큼 별점 편차가 크지 않은가 라고 생각이 들어요,p12,2024-12-17 20:01:45
48,근데 저희가 가장 강하게 고려해야할 점은 고객의 의견이 아닐까 싶은데,p11,2024-12-17 20:02:44
49,"<span style=""font-size: 15.04px;"">현재 가장 안정적이고 오랜 시간 검증되어온 선택읕 해야만 하는 상황 에 초점을 두면 저는 결과도가 떨어지더라고 업체 1이 제일 적합해 보이는 것 같습니ㅣ다</span>",p9,2024-12-17 20:02:46
50,네네 고객이 안정적 진행을 위해 검증된 파트너와의 협력을 선호한다,p11,2024-12-17 20:03:05
51,라고 의견을 제시했기 때문에 저희는 거기에 맞는 회사를 선정하는게 좋을 것 같습니다.,p11,2024-12-17 20:03:20
52,새로운 시도를 하기에는 고객의견과 상충되는 상황인거같아요,p11,2024-12-17 20:03:35
53,저도 동의합니다,p9,2024-12-17 20:04:44
54,갈비탕구리님 어떠세요?,p11,2024-12-17 20:04:51
55,음 ... 저는 계속 1번보단 2번이 나을것같아요,p12,2024-12-17 20:05:29
56,가장 중점이 되시는 이유가 뭐예요?,p11,2024-12-17 20:05:46
57,가장 중요하게 생각하시는 이유,p11,2024-12-17 20:05:53
58,저는 아무래도 성과가,p12,2024-12-17 20:06:12
59,2번이 더 좋으니,p12,2024-12-17 20:06:20
60,좀 모험이긴 하지만,p12,2024-12-17 20:06:28
61,퀄리티가 좋은게 좀 더 낫지않을까 라는 생각이 계속 듭니다,p12,2024-12-17 20:06:42
62,저도 성과가 좋은 2번이 적합하다고 생각합니다,p10,2024-12-17 20:06:47
63,고객 평가도,p12,2024-12-17 20:06:48
64,표본이 없어서 편타에 의해서 값이 튀는거일 수도 잇겟다고 생각이 드네용,p12,2024-12-17 20:07:04
65,*편차,p12,2024-12-17 20:07:13
66,그럼 고객의 의견은 어떻게 반영할 수 있을까요?,p11,2024-12-17 20:07:26
67,좋은 성과가 나오면 평판이 오를수도 있으니 회사의 미래를 생각하면 나쁘지는 않을 것 같네요,p9,2024-12-17 20:07:34
68,표본이 없어 편차 크게 나오는게 설득력 있어 보입니다,p10,2024-12-17 20:07:43
69,저희 골라야할 것 같아요,p11,2024-12-17 20:08:20
70,고객의 의견이 아예 전달이 안된다 라고 보기도 힘든게 매장 리뷰도 표본이 없으면 피드백을 잘 해도,p12,2024-12-17 20:08:21
71,다수결로 결정할까요?,p11,2024-12-17 20:08:28
72,지금 1대 1인 것 같습니당,p9,2024-12-17 20:08:38
73,별점은 크게 깎이니 ...,p12,2024-12-17 20:08:42
74,저는 2번으로 하겠습니다,p10,2024-12-17 20:08:46
75,저도 2번으로 하겠습니다,p12,2024-12-17 20:08:51
76,저는 1번으로 하겠습니다,p11,2024-12-17 20:08:56
77,저도 1번으로 하겠습니다,p9,2024-12-17 20:09:04
78,원래 5명인데 한분이,p12,2024-12-17 20:09:19
79,못들어오신다고 ...,p12,2024-12-17 20:09:28
80,4분일 거에요!,p9,2024-12-17 20:09:30
81,이러면 어떡하죠!&nbsp;,p11,2024-12-17 20:09:33
82,어피치님 방금 들어오셨씁니당,p9,2024-12-17 20:09:35
83,ㅋㅋㅋㅋㅋ,p9,2024-12-17 20:09:36
84,ㅜㅜ죄송합니디,p10,2024-12-17 20:09:46
85,동률이라서,p11,2024-12-17 20:09:46
86,아 그러네요,p12,2024-12-17 20:10:00
87,흠..,p10,2024-12-17 20:10:15
88,저는 아무리 생각해도 고객 의견이 신경이 쓰여요,p11,2024-12-17 20:10:28
89,저도요,p9,2024-12-17 20:10:35
90,사실 고객의견은 편차가 큰게 이유인거같아서,p12,2024-12-17 20:10:50
91,그럼 1번 갈까요?,p10,2024-12-17 20:10:50
92,큰 신경이 안쓰이긴 합니다 .........................,p12,2024-12-17 20:10:58
93,그 고객의견이 아니고&nbsp;,p11,2024-12-17 20:11:04
94,심사 조건이요,p11,2024-12-17 20:11:07
95,주요 고객을 잃으면 회사의 미래도 없을거같아서..,p11,2024-12-17 20:11:36
96,전 1번 좋습니다,p11,2024-12-17 20:11:53
97,흠.. 어쨌든 결정은 해야하니까,p9,2024-12-17 20:11:59
98,1번으로 변경하겠습니다,p10,2024-12-17 20:12:19
99,그럼 다수결로 1번 하겠습니다!,p11,2024-12-17 20:12:34
100,1번으로 올려도 괜찮을까요..!,p9,2024-12-17 20:12:34
101,그러면 1번으로 해야겟군용,p12,2024-12-17 20:12:36
102,넵,p12,2024-12-17 20:12:40
103,선택한 이유는 고객의 의견이 가장 중요하게 작용했다고 올려보겠습니다!,p11,2024-12-17 20:12:57
104,넵넵,p9,2024-12-17 20:13:16
