id,content,sender,sentTime
14,"네 후보자 3은 어렵지 않을까 싶습니다","🤵파자마","2024-12-16 13:26:37"
15,"사내정치를 잘 할 수도 있습니다. 이런 사람은 막상 윗자리로 올라가면, 태도가 돌변할 수 있습니다.",ojo,"2024-12-16 13:26:42"
16,"동의합니다","🤵브래댄코","2024-12-16 13:26:46"
17,"미래 성장을 위해서라면, 보다 더 진취적인 사람이 필요합니다.",ojo,"2024-12-16 13:27:04"
18,"저도 후보자1을 추천합니다.&nbsp;","🤵브래댄코","2024-12-16 13:27:20"
19,"동의합니다","🤵파자마","2024-12-16 13:27:20"
20,"동의합니다","🤵파자마","2024-12-16 13:27:20"
21,"저도 팀장 자리는 후보자 1이 더 적합하다고 생각합니다.&nbsp; 부하직원이 조금 더 신뢰를 가지고 다양한 아이디어를 수용할 수 있을 것 같습니다","👶테슬라지옥가즈아","2024-12-16 13:27:27"
22,"과거도 중요하기는 하지만, 미래의 회사 상황은 더 다릅니다. 이를 잘 분석하고 판단할 수 있어야 합니다.",ojo,"2024-12-16 13:27:44"
23,"네 부하 직원이 아무리 유능해도, 팀장이 열린 마음으로 받아주지 않으면 도루묵 입니다","🤵파자마","2024-12-16 13:27:49"
24,"현재 회사가 혼란의 시기이기 때문에 회사를 깊이 이해하는 팀장이 필요합니다.","🤵브래댄코","2024-12-16 13:27:50"
25,"동의합니다","🤵파자마","2024-12-16 13:27:59"
26,"후보자1이 2표인가요?",ojo,"2024-12-16 13:28:29"
27,"또한, 최근 내부 구조조정은 직원들을 불안하게 하는 요소로 작용합니다. 직원들의 안정화를 위해서라도 사내 평판이 좋은 후보자1이 적합하다고 생각합니다.","🤵브래댄코","2024-12-16 13:28:37"
28,"3표입니다.","🤵브래댄코","2024-12-16 13:28:43"
29,"그러면 후보자 1이 되겠군요",ojo,"2024-12-16 13:29:38"
30,"정해진건가요?",ojo,"2024-12-16 13:29:48"
31,"또 다른 의견 없으시면요.!","🤵파자마","2024-12-16 13:30:02"
32,"ojo님께서도 동의하시는걸까요?","🤵브래댄코","2024-12-16 13:30:05"
33,"연구원 님께서는&nbsp;","🤵파자마","2024-12-16 13:30:23"
34,"안계신건가요?","🤵파자마","2024-12-16 13:30:26"
35,"저는 동의하지 않습니다만, 3대 1이니 어쩔 수 없이 따라야 하지 않을까요?",ojo,"2024-12-16 13:30:44"
36,"주장은 2번이지만 다수결에는 따르겠습니다",ojo,"2024-12-16 13:31:02"
37,"감사합니다.","🤵브래댄코","2024-12-16 13:31:10"
38,"<span style=""font-size: 11.28px;"">- 선택한 이유를 정해야 하는데요</span>",ojo,"2024-12-16 13:31:36"
39,"그러면 테슬라 주니어님께서 저희가 나눈 대화를 토대로 선택한 이유를 정리해주실수있나요?","🤵파자마","2024-12-16 13:31:39"
40,"어떻게 정리를 하실까요",ojo,"2024-12-16 13:31:42"
41,"네네",ojo,"2024-12-16 13:31:43"
42,"네 제가 정리를 해보겠습니다","👶테슬라지옥가즈아","2024-12-16 13:31:47"
43,"한번 올려봐주시고 함께 검토하면 좋겠습니다","🤵파자마","2024-12-16 13:32:04"
44,"최종 결정 선택지 : 후보자 1 / 선택한 이유 : 이번에 승진하게되는 팀장은 팀 내부 안정화와 회사의 장기적 안정성, 미래 방향에 중요한 영향을 미칠 것입니다. 그렇다면 리더 쉽과 직원들과의 신뢰도가 높아야 하며, 조직기여도 평가가 우수하고 경력이 많은 후보자 1이 적합하다고 판단됩니다.","👶테슬라지옥가즈아","2024-12-16 13:34:30"
45,"감사합니다 테슬라님","🤵파자마","2024-12-16 13:34:40"
46,"조금 간단하게 요약해서 작성했습니다","👶테슬라지옥가즈아","2024-12-16 13:34:42"
47,"감사합니다",ojo,"2024-12-16 13:35:09"
48,"감사합니다.","🤵브래댄코","2024-12-16 13:36:08"
