id,content,sender,sentTime
36,"후보자1은 회사 근속 기간도 길고, 나이도 많아서 다른 회사로의 이직 가능성이 낮다고 판단했고, 꼭 팀장이 아니어도 회사에서 오래 근무한 베테랑으로서 다른 팀원들의 화합을 유도할 수 있는 능력이 된다고 생각했어요 !","👶비옷입은 튜브","2024-12-17 14:04:02"
37,"학력 사항만 생각해도 세 후보자 중 후보자1의 학력이 가장 낮아성요","👶비옷입은 튜브","2024-12-17 14:04:25"
38,"회사에 오래 근무했으니 더 승진하고 싶어하지 않을까여?","🤵룰류","2024-12-17 14:04:34"
39,"저도 그렇게 생각해요 !","👶비옷입은 튜브","2024-12-17 14:04:53"
40,"안정성을 중시하는 이사회와 투자자들의 의 반발이 심할 것이라는 생각도 듭니다","🤵뿅뿅 네오","2024-12-17 14:05:11"
41,"이제 시간이 얼마 남지 않아서 결정을 해야 할 것 같아요!<br>","🤵엄지척 어피치","2024-12-17 14:05:19"
42,"그렇지만 낮은 성과를 보인 사람을 승진시키는 것은 팀의 효율성을 저해할 수 있다고 생각했고, 이번 기회에 승진시키지 않더라도 회사에 남아있을 직원이라는 생각이 들었어요 !ㅠ","👶비옷입은 튜브","2024-12-17 14:05:34"
43,"저는 팀장은 업무 성과를 내는 것보다는 팀을 이끌어가는게 더 중요한 능력이라 생각해 후보자 1이 좋다고 생각합니다!&nbsp;","🤵엄지척 어피치","2024-12-17 14:06:27"
44,"저도 일단 회사 내부를 안정시킬 경험 많고, 평판 좋은 후보자1이 가장 좋다고 생각합니다.","🤵룰류","2024-12-17 14:07:06"
45,"저는 아까 뿅뿅 네오님께서 의견 주신 것처럼 후보자1은 팀장으로서 팀을 이끌고, 후보자2의 능력으로 성과를 이끌어내는 것이 대안이 될 것이라 생각합니다!","🤵엄지척 어피치","2024-12-17 14:07:09"
46,"사내 화합도 중요하지만, 회사 실적을 위한 기술 발전의 영역이 급변하는 현대 사회에서 더 중요하다고 생각했습니다. 사내 화합은 다음 기회에 후보자1을 팀장으로 승진시키겠다는 이야기를 하면, 후보자1이 팀장이 아닌 팀원으로서 팀장을 도와줄 수 있다는 생각이 들었어요 !","👶비옷입은 튜브","2024-12-17 14:07:10"
47,"투표를 통해 결론 내보도록 하겠습니다","🤵뿅뿅 네오","2024-12-17 14:08:02"
48,"좋습니다","🤵엄지척 어피치","2024-12-17 14:08:06"
49,"전 후보자1","🤵엄지척 어피치","2024-12-17 14:08:10"
50,"저는 후보자 2입니당..","👶비옷입은 튜브","2024-12-17 14:08:19"
51,"저도 후보자1이요","🤵룰류","2024-12-17 14:08:23"
52,"후보자 1 입니다,,,","🤵뿅뿅 네오","2024-12-17 14:08:24"
53,"그럼 후보자 1로 하시죠","🤵엄지척 어피치","2024-12-17 14:08:30"
54,"결론은 후보자 1로 하겠씁니다","🤵뿅뿅 네오","2024-12-17 14:08:32"
55,"넵 !","👶비옷입은 튜브","2024-12-17 14:08:36"
56,"<div>- 최종 결정된 선택지: 후보자1</div><div>- 선택한 이유: 팀의 화합을 도모하고 회사 사정을 잘 알고 있는 근속연수가 길고 사내 평판이 좋은 후보자 1 선택</div>","🤵엄지척 어피치","2024-12-17 14:09:03"
57,"맞을까요?","🤵엄지척 어피치","2024-12-17 14:09:05"
58,"네 감사합니다","🤵룰류","2024-12-17 14:09:11"
59,"<div>네 맞습니다</div>","🤵뿅뿅 네오","2024-12-17 14:09:19"
60,"고생하셨습니다~!~!","🤵뿅뿅 네오","2024-12-17 14:09:45"
