id,content,sender,sentTime
20,"후보자1이 회사를 안정적으로 만들게 도와주는것은 팀장직급이 아니더라도 가능한 일이라고 생각됩니다","👶P28","2024-12-21 16:56:15"
21,"그런데 제가 여러분의 말을 듣고 1에 조금 기울였습니다. 그 이후는 팀장의 성과가 좋은 것도 중요하지만 그 팀을 이끄는 리더이기에 사내의 평판이라던지 회사를 안정적으로 만드는 데에 더 중요한 역할이라고 생각했습니다.","🤵하츄핑","2024-12-21 16:56:29"
22,"그 이유는","🤵하츄핑","2024-12-21 16:56:43"
23,"그럼에도 후보 1을 우선순위로 둔 것은 나이도 약간의 영향이 있었습니다. 아무래도 사람들이 일반적으로 나이가 어린 리더보다는 나이가 자신보다 많은 리더에게 더 쉽게 컨트롤 되니까요..!","🤵졸린 라이언","2024-12-21 16:56:44"
24,"물론 젊고 유망한 리더가 높은 성과를 낼 수 있지만 현재 회사 내가 혼란한 상황이니 이를 잘 붙잡아줄 리더가 필요하다고 생각했습니다","🤵졸린 라이언","2024-12-21 16:57:42"
25,"저도 팀장의 주된 역할으로 보았을 때 성과보다는 팀원들을 잘 이끌어주고 무엇보다 회사에 대한 많은 정보와 경력을 가지고 있는게 중요하다고 생각합니다.","🤵하츄핑","2024-12-21 16:57:50"
26,"팀장과 같은 리더는 소프트스킬이 더 중요할것같아서 1번을 2보다 더 우선순위에 둔 이유도 있는것같아요!<br>","🤵페드로","2024-12-21 16:58:03"
27,"P28님 말씀도 맞다고 생각이 들긴 합니다. 회사가 안정적인 상황이었다면 후보 2가 리더를 하고 후보 1이 중재자역할을 해주면 가장 좋았을 것 같아요","🤵졸린 라이언","2024-12-21 16:59:16"
28,"저도 p28님 말씀도 맞는것같아서 현재로서는 1=2 인것 같네요&nbsp;","🤵페드로","2024-12-21 17:00:10"
29,"음 그러면 후보 1과 2를 비교해서 조금 더 이야기 해봐요!","🤵졸린 라이언","2024-12-21 17:00:31"
30,"네 조금 더 이야기 해봅시다!","🤵하츄핑","2024-12-21 17:00:44"
31,"네","👶P28","2024-12-21 17:00:53"
32,"후보 1의 경우 성과가 없으면 팀의 성과도 없어지고.. 팀이 무너질 수도 있을 거라는 생각도 조금 드네요","🤵하츄핑","2024-12-21 17:01:26"
33,"저는 P28님 말씀에 공감하면서도 여전히 마음이 후보 1에게 더 가는게, 근속연수때문인 것 같아요. 아무래도 후보2는 근무 경력이 5년으로 비교적 짧다보니 회사의 내부 사정에 대해 빠삭하게 알기에는 조금 부족하지 않나 싶습니다","🤵졸린 라이언","2024-12-21 17:01:42"
34,"저는 후보1은 현재 당장 급한불은 끄는데 도움이 되겠지만, 장기적으로 봤을때 회사의 성장에 도움이 될지는 잘 모르겠어요","👶P28","2024-12-21 17:02:02"
35,"맞아요.. 너무 반대되는 사람이라 고민이 되네요ㅜㅜ","🤵하츄핑","2024-12-21 17:02:22"
36,"엄청 고민되네요 ㅠ","👶P28","2024-12-21 17:03:05"
37,"그러게요 기여도 차이가 너무 나네요","🤵페드로","2024-12-21 17:03:13"
38,"본인보다 근속 연수도 짧고 훨씬 나이가 적은 2가 팀장이 된다면 1도 내적 동기가 떨어지지 않을까 조심스럽게 생각이 들기도하는데 그런부분은 배제하는게 좋을까요?","🤵페드로","2024-12-21 17:03:36"
39,"저도 그런 부분에서 후보 1이 더 적합하지 않나 싶습니다. 후보 1뿐만이 아니라 직원들의 입장에서 너무 나이가 적고 근무 경력도 짧은 사람이 리더가 되면 여러 이야기가 나올 수 있을 것 같아서요","🤵졸린 라이언","2024-12-21 17:04:37"
40,"저희는 심사하는 입장이니까 회사 입장에서 바라봐야 하는게 아닐까요?","👶P28","2024-12-21 17:04:39"
41,"이사회는 안정성과 경험을 중시하고 회사 내부의 깊이를 이해하고 신뢰하는 후보를 선호할 가능성도 보면 후보 1이 조금 더 가깝지않나 싶네요..","🤵하츄핑","2024-12-21 17:05:09"
42,"혼란한 상황을 안정적으로 바꾸어줄 리더를 뽑는 상황이니 이런 부분도 고려해야하는게 아닌가 싶습니다..!","🤵졸린 라이언","2024-12-21 17:05:10"
43,"저희 5분 남았는데&nbsp;","🤵하츄핑","2024-12-21 17:06:24"
44,"음 그러면 우선 이야기는 충분히 나눈 것 같으니 1순위를 다시한번 뽑아볼까요?","🤵졸린 라이언","2024-12-21 17:06:24"
45,"네네좋아요!","🤵하츄핑","2024-12-21 17:06:30"
46,"혹시 더 이야기할 부분 있으신 분 계실까요?","🤵졸린 라이언","2024-12-21 17:06:34"
47,"전 의견 정했습니다!","🤵하츄핑","2024-12-21 17:06:46"
48,"저는 1이 1순위입니다!","🤵페드로","2024-12-21 17:06:48"
49,"넵 저도 1번인 것 같습니다","🤵졸린 라이언","2024-12-21 17:06:58"
50,"<span style=""font-size: 15.04px;"">혼란스러운 상황이기에 조금 안정적으로 이끌어줄 리더가 필요할 거 같습니다. 전 후보 1로 의견을 말씀드리겠습니다!</span>","🤵하츄핑","2024-12-21 17:06:58"
51,"저는2요","👶P28","2024-12-21 17:07:26"
52,"넵 그러면 다수결로 1번으로 결정하고 이유 정리해봐요!","🤵졸린 라이언","2024-12-21 17:07:44"
53,"전 이번 팀장을 뽑는 이유가 여러 리더쉽 교체로 인해 조직내 혼란, 장기적 안정성이라는 이유로 인해 회사 경력도 많고 사내평판도 좋은 1이 맞다고 생각해요&nbsp;","🤵하츄핑","2024-12-21 17:09:02"
54,"1번은 안정성때문에 승진되는 이유가 가장 크다 생각합니다","👶P28","2024-12-21 17:09:38"
55,"저도 안정성과 평판이 큰것같아요!","🤵페드로","2024-12-21 17:10:10"
56,"<div>후보 1</div><div>1. 긴 근무경력과 높은 연령으로 안정적인 리더십 발휘 가능</div><div>2. 높은 사내 평판과 넓은 인맥으로 조직 내 혼란 해소</div>","🤵졸린 라이언","2024-12-21 17:10:16"
57,"넵","🤵하츄핑","2024-12-21 17:10:20"
58,"이렇게 정리해봤는데 추가 할 내용 있을까요?","🤵졸린 라이언","2024-12-21 17:10:23"
59,"좋습니다!","🤵페드로","2024-12-21 17:10:26"
60,"좋습니다","🤵하츄핑","2024-12-21 17:10:26"
61,"넵 좋아요","👶P28","2024-12-21 17:10:27"
62,"넵 톡방에 보내겠습니다!","🤵졸린 라이언","2024-12-21 17:10:32"
