id,content,sender,sentTime
18,"한 업체만 너무 의존하면 리스크가 큽니다"," 👶아카","2024-12-21 09:35:40"
19,"아무래도 주요 고객과 직접 연관된 프로젝트이다 보니 고객 피드백이 중요할 거 같습니다","🤵보름달","2024-12-21 09:35:41"
20,"업체 3도 분명 좋은 점이 있습니다. ""혁신""을 중시하는 기업 방향성에서 맞고요. <br>허나 이번 프로젝트는, <br>1. 주요 고객이 연관되어 있고<br>2. 대규모 프로젝트인 만큼 하청업체의 능력에 관건이 주어지며<br>3. 저희와 협업한 경험도 많아 빠르고 원활한 피드백이 가능합니다.","🤵라이언","2024-12-21 09:36:20"
21,"업체 1에 과한 내용입니다","🤵라이언","2024-12-21 09:36:41"
22,"어떤 업체인지를 명시하지 않았네요 제가","🤵라이언","2024-12-21 09:36:54"
23,"깔끔한 정리 감사합니다. 저도 이번 프로젝트가 대규모이고 새로운 시도는 좋겠지만 이번 심사에서는 도전보다는 안정적인 선택이 맞지 않을까 합니다","🤵하늘","2024-12-21 09:37:19"
24,"공감합니다","🤵보름달","2024-12-21 09:38:00"
25,"제가 나가졌습니다; 업체3과 관련된 내용 다시 한번 올려주시기 바랍니다.^^;"," 👶아카","2024-12-21 09:38:14"
26,"내용 확인하셨나요?","🤵하늘","2024-12-21 09:38:57"
27,"<div><span style=""font-size: 15.04px;"">업체 3도 분명 좋은 점이 있습니다. ""혁신""을 중시하는 기업 방향성에서 맞고요.&nbsp;</span></div><div><span style=""font-size: 15.04px;"">허나 이번 프로젝트는,&nbsp;</span></div><div><span style=""font-size: 15.04px;"">1. 주요 고객이 연관되어 있고</span></div><div><span style=""font-size: 15.04px;"">2. 대규모 프로젝트인 만큼 하청업체의 능력에 관건이 주어지며</span></div><div><span style=""font-size: 15.04px;"">3. 저희와 협업한 경험도 많아 빠르고 원활한 피드백이 가능한 업체 1이 더 맞아보입니다.</span></div>","🤵라이언","2024-12-21 09:39:20"
28,"제 의견이었습니다.","🤵라이언","2024-12-21 09:39:27"
29,"네 감사합니다"," 👶아카","2024-12-21 09:39:43"
30,"슬슬 결정을 하면 좋겠는데요, 아카님 의견 이전과 동일하신가요?","🤵하늘","2024-12-21 09:40:30"
31,"업체1은 선택하는 것은 어떻게 보면 제일 정답인 선택이기도 합니다만, 이번에 저희 회사가 빠르게 변하는 시정에서 경쟁력을 갖추기 위해서는 새로운 선택도 나쁘지 않다고 생각합니다 네 저는 이전과 동일핮니다"," 👶아카","2024-12-21 09:41:43"
32,"적극적으로 의견 내주셔서 감사합니다. 추후에 더 작은 프로젝트에서 시도해볼 수 있을 것 같습니다. 이번 프로젝트는 실패하면 안되는 성공해야 하는 프로젝트이다 보니 어떻게 보면 보수적인 결정을 내릴 수 밖에 없음을 이해해주셨으면 좋겠습니다.","🤵하늘","2024-12-21 09:42:48"
33,"네 팀의견에 따르겠습니다^^"," 👶아카","2024-12-21 09:43:09"
34,"네 그러면 업체 1로 결정하시고 이유는&nbsp;<span style=""font-size: 15.04px; background-color: rgb(198, 227, 250); white-space-collapse: preserve;"">1. 주요 고객이 연관되어 있고</span><div style=""font-size: 18.2px; white-space-collapse: preserve; background-color: rgb(198, 227, 250);""><span style=""font-size: 15.04px;"">2. 대규모 프로젝트인 만큼 하청업체의 능력에 관건이 주어지며</span></div><div style=""font-size: 18.2px; white-space-collapse: preserve; background-color: rgb(198, 227, 250);""><span style=""font-size: 15.04px;"">3. 저희와 협업한 경험도 많아 빠르고 원활한 피드백이 가능한 업체 1이 더 맞아보입니다.</span></div>","🤵하늘","2024-12-21 09:43:31"
35,"아까 라이언님이 말씀해주신 사유로 하면 될 것 같습니다","🤵하늘","2024-12-21 09:43:39"
36,"네 좋습니다","🤵보름달","2024-12-21 09:43:48"
37,"네, 보고를 위와 같이 하죠.","🤵라이언","2024-12-21 09:43:52"
38,"네 보고 올리겠습니다","🤵하늘","2024-12-21 09:43:58"
39,"네 좋습니다"," 👶아카","2024-12-21 09:44:11"
